sample_id,F_wind_kN,w_snow_kNm,E_Pa,max_disp_x,min_disp_x,max_disp_y,min_disp_y,max_force_x,max_force_y,max_moment_z,min_moment_z
655,4.461587726969897,3.4183781032006686,205170632781.3507,0.0053195072146185,-0.0026998020526546,0.0,-0.038800662521309,13966.471293096,20756.702830591,30078.019229187,-27869.282924099
656,6.098544505321762,1.7324489209217993,196546533802.48483,0.0043102884877917,-0.0002880666868061,0.0,-0.020415986345428,7927.2283491549,10726.213079407,16049.105923267,-13030.023129233
657,3.500847580326108,1.8037718492775423,205713104024.534,0.0032266251703004,-0.0010640914592345,0.0,-0.020387904931547,7623.2635940832,11014.271838531,16111.712950158,-14378.586564224
658,4.193937871044965,2.280927118754263,195225059851.09277,0.0042078978929267,-0.0014942293774679,0.0,-0.027172809648473,9588.2563779456,13915.264219462,20324.745104403,-18248.498909557
659,4.59000734315558,1.4176336925309745,211787169429.70523,0.0031284238409609,-0.0002879011404764,0.0,-0.0155148046785,6398.2318582908,8755.6316614835,13048.849438255,-10776.532823159
660,4.357779635005787,1.8733411048393855,200654393784.44968,0.0037112406307215,-0.0009027254205945,0.0,-0.021687482683673,8076.970732458,11477.904412805,16884.583310702,-14727.2191832
661,3.0022326306450124,1.9837444104336333,204812221664.0311,0.003246895060644,-0.0014403313910345,0.0,-0.022543951109222,8196.1578126483,12067.370528676,17541.008907523,-16054.735620345
662,3.1797047169018016,2.1569973125464266,200257346002.40723,0.0035783526310956,-0.0016288262648101,0.0,-0.025072850901537,8893.2470966699,13116.745619664,19055.217789845,-17481.081593561
663,3.810162595267877,1.5966793728876405,213721770232.86252,0.0030041403445153,-0.0006936369373421,0.0,-0.01735183025416,6905.3489335043,9787.9585566725,14411.123373052,-12524.877806396
664,7.405077696906694,1.6785213637900458,185439316499.2928,0.0050447065063898,-2.1453401356421e-05,0.0,-0.020919709804404,8011.6937680466,10473.110985801,15863.934104492,-12197.940246415
665,3.8614464244624807,2.1844194186268377,194321689842.18164,0.0039874492933663,-0.0014887195382201,0.0,-0.026148585646618,9148.2528121814,13318.12620464,19432.212398061,-17520.570351582
666,2.1897131199199933,1.8356015863746349,196322501893.1268,0.0029047178289659,-0.0015821933677038,0.0,-0.021779582641826,7453.9325069525,11134.534869129,16107.610237832,-15023.581546762
667,3.8393269479233343,2.07024251444354,200748305744.53183,0.0037266512658535,-0.0013084619911275,0.0,-0.023983487143774,8709.8727452204,12631.731746055,18454.304961216,-16553.623500754
668,2.263433489641236,2.8130328216678904,201379704885.88687,0.0039947275500351,-0.0027108775408519,0.0,-0.032569238486876,11181.279686388,17004.513255993,24455.157237663,-23334.620677929
669,3.696951406582278,2.016591583216048,199927712418.3054,0.0036285343453289,-0.0012935080883342,0.0,-0.023459024755811,8474.6554809262,12302.050309025,17967.030669102,-16136.835578853
670,3.085773656106896,2.0666479057782148,208000819028.58792,0.0033153016974617,-0.0014904278258195,0.0,-0.02312730293868,8529.4469823954,12569.478167606,18265.348918085,-16737.711242414
671,4.490592986641832,2.494788593315599,201203958509.4401,0.0044288663200429,-0.0016164665760676,0.0,-0.028839927321874,10465.825782084,15214.668022564,22209.991828455,-19986.891602881
672,6.349553293327195,1.4749475022863248,213035024782.87732,0.0038019785691302,-2.7522769454363e-05,0.0,-0.016005414305085,7005.1212672899,9194.3585598433,13906.758752132,-10763.377153646
673,6.342531580581388,1.995444771603437,210041110444.86105,0.0043970159421868,-0.0004291627768645,0.0,-0.022022881559283,8979.8326098258,12317.790111513,18342.366499379,-15202.35738579
674,5.361149839647567,2.3643258102189493,208439975577.5832,0.0044580135893837,-0.0011393736516207,0.0,-0.026353264253968,10163.283714917,14478.840635775,21280.981882499,-18626.847527509
675,4.152177756682456,1.4988524509745336,196881617878.434,0.0032853041405721,-0.0005197987569521,0.0,-0.01766562425332,6609.6867022306,9219.4112569721,13649.19111682,-11593.618547572
676,2.3965245497235244,3.314832237071013,202763059386.86108,0.0046081603535169,-0.0032581034562361,0.0,-0.038124865663288,13115.968721233,20023.2928604,28760.781454656,-27574.364850367
677,1.2685176620792176,1.959515345814008,204545882382.53223,0.0026639135458455,-0.0019555363129564,0.0,-0.022344534275086,7720.4966920437,11828.436879729,16970.330337303,-16342.341539354
678,5.6401763100401645,2.319664167000502,200210564518.83463,0.0046991116727432,-0.0010422104269061,0.0,-0.02690715821649,10055.360361992,14225.69418417,20958.638209036,-18166.372367076
679,2.8957601531796477,2.428810673416009,201642147623.3173,0.0037414394452566,-0.0020387934672547,0.0,-0.028057931497247,9862.4858040676,14732.826445292,21312.814174993,-19879.249722179
680,7.559941395542124,1.710322017831944,203000858512.65552,0.0047010621913418,-1.9172352455209e-05,0.0,-0.019471495259041,8166.6581340833,10672.262484891,16167.460845981,-12424.831996182
681,5.259255932846604,1.6942516616588328,196281335555.1933,0.0039457876621417,-0.000413443628794,0.0,-0.020013210209381,7596.4940820466,10451.733901657,15547.266614068,-12943.671599676
682,3.463699572391434,2.726264873016547,203276373212.04596,0.0042462688697495,-0.0022028918999889,0.0,-0.031234670589367,11117.427591799,16548.467935829,23967.521168339,-22252.785810235
683,2.739579495480046,2.2955303989113167,200637801748.5423,0.0035548602808146,-0.0019356591743126,0.0,-0.026650701565554,9321.822425724,13924.402113345,20143.697085409,-18787.435952662
684,4.456483630944444,2.0268856347480044,199807760380.27136,0.0039333154064933,-0.0010636695281113,0.0,-0.023571999711385,8681.8425751099,12404.827779386,18214.348156019,-16008.134361798
685,4.154416395989283,2.6834079052335595,195261570974.87772,0.0046435076650134,-0.0020130485059603,0.0,-0.031984007345433,11107.567832934,16328.530931066,23747.270041391,-21690.600728601
686,3.563440611994951,2.311358094406139,204385563208.16403,0.0038155496621003,-0.0016612248718964,0.0,-0.026320143954493,9564.24642391,14063.849568692,20451.681206496,-18687.561519094
687,4.228074242072213,3.593300417892116,197202033449.45663,0.005638244860219,-0.0031025280951752,0.0,-0.042447820816573,14579.063154114,21794.10589061,31520.394106686,-29427.251199517
688,4.139677416419329,2.880049132032063,197803184732.3455,0.0047961130982088,-0.0022360745942479,0.0,-0.033895973738479,11850.942749345,17507.936339412,25420.531040444,-23371.151647694
689,3.275955705810908,1.4667711950097626,195249165653.1688,0.0029328363518434,-0.0007709753166377,0.0,-0.017454725132673,6293.9307588016,8979.5393152147,13191.579169587,-11569.786016722
690,2.62670625063459,0.9322678406578256,198166262318.894,0.0020472190503287,-0.0003069668971905,0.0,-0.010915255691909,4120.8853385175,5736.7115739798,8498.8520354292,-7198.4802955451
691,2.003050418745402,2.313851395499545,193621100421.78845,0.003454169084641,-0.0022724972731946,0.0,-0.027859162400609,9228.4081415501,13994.664514931,20145.231443525,-19153.610294705
692,5.171006791838438,3.490840549777216,197095640529.0375,0.0058937090725727,-0.0026701750121339,0.0,-0.04122710626214,14398.028075411,21228.975488694,30843.477837926,-28283.546946791
693,8.48379904104486,2.335596097895676,210732056766.96265,0.0055151034469187,-0.0003166991756606,0.0,-0.025664008826293,10745.13018668,14474.704426263,21691.696889233,-17491.708626627
694,3.1473140938690984,1.922355999775769,199441074441.38013,0.0033225981539346,-0.0013569894572529,0.0,-0.022427943290653,7995.2025172723,11706.797631453,17048.207165587,-15490.110851278
695,4.6443516002872975,2.0676169803261653,197220313572.8809,0.0041032233174127,-0.0010673399953466,0.0,-0.024358246047492,8878.0531519763,12659.367824683,18600.971775567,-16301.709528671
696,4.102998043504283,2.834710951485104,194754052172.35077,0.0048057520494612,-0.0022259862873153,0.0,-0.033884071209658,11670.752631174,17233.95842779,25026.481869604,-22995.253591923
697,3.2811520504827243,1.640588923446557,201249029279.14087,0.0030367401077963,-0.0009584423146475,0.0,-0.018951965478679,6955.0366469973,10023.017793812,14674.423329737,-13050.07339177
698,5.929053500197664,1.9688179635656156,201364710294.8687,0.0044001020913614,-0.0005165807824118,0.0,-0.022674509453985,8787.217369536,12135.678984213,18028.523412768,-15093.245570721
699,3.7633854714968975,2.4810148004376416,192307244866.9233,0.0043282921513658,-0.001915669785872,0.0,-0.030028353622517,10252.637719108,15092.835398569,21939.923433105,-20076.829447705
700,7.660269876769646,2.298873205036009,203057228277.02597,0.005373124522289,-0.000447812281746,0.0,-0.026234456939728,10423.453632831,14209.876392879,21205.670407017,-17413.362478246
701,2.8203633980320064,2.239940852843512,201182057861.00656,0.003515427120096,-0.0018368834137008,0.0,-0.025930861860457,9128.649295511,13595.159230871,19686.815810043,-18290.571501135
702,5.940124941814102,2.025730878151505,198018847435.93936,0.0045416770944782,-0.0005923868458427,0.0,-0.023728835275401,9005.7300046683,12477.865931103,18516.015436156,-15575.360123942
703,5.289403256867008,2.7755282543415665,192512495973.37027,0.0052665252029399,-0.0017820591107829,0.0,-0.033525560544173,11708.577427136,16942.760501584,24771.133694392,-22152.612678505
704,5.786148767156495,2.3753492141320263,204704950750.26077,0.0047101800744246,-0.0010405370676577,0.0,-0.026947870190374,10299.062605894,14567.762987283,21463.969988135,-18599.504115341
705,14.185851037375814,1.739945289134844,186845576572.2512,0.0078597539529767,0.0,0.0,-0.021324939749031,9745.4639148271,11207.527499732,17811.71763486,-13373.766892504
706,3.2465549170225265,2.0754754279205323,202490735630.744,0.0034759306527024,-0.0014908771017201,0.0,-0.02385402879279,8598.5614740381,12631.153273021,18374.404419225,-16767.163688713
707,4.451722800394074,1.86836086167296,203477677402.3524,0.0036897690715868,-0.000854668000218,0.0,-0.021326946301352,8078.9045567263,11453.1718648,16861.984218449,-14658.121570319
708,3.802878990554135,1.5440470088349862,199817986650.9412,0.0031526415166672,-0.0006795708811882,0.0,-0.017944221241341,6703.9500050031,9471.7652592895,13961.030299047,-12078.393705829
709,3.0129848457710406,1.4922650720500823,209986007564.52368,0.0026576581801729,-0.0008268262548715,0.0,-0.016520456494143,6332.5250387952,9118.3514777449,13353.662963194,-11862.06018582
710,1.6474767844225433,3.969702014780261,194558908845.4412,0.0054355886714496,-0.0044683571648434,0.0,-0.047617095372452,15436.452869376,23912.882058142,34185.617471025,-33370.016890013
711,4.5546239123646775,2.139967572009522,198935317170.94305,0.00411294359632,-0.0011763787868764,0.0,-0.025000417212617,9132.8401557295,13088.71658619,19198.820340458,-16944.082478466
712,5.644046459666543,2.25705673033237,191942613725.1336,0.0048315015757961,-0.0010058203532393,0.0,-0.027304381113303,9818.5549493405,13850.292689221,20425.908088519,-17631.829195105
713,1.8659345248894352,2.21762324637809,194854741322.7185,0.0032756719843916,-0.0021818530266514,0.0,-0.026532912441685,8832.6574522215,13409.667839998,19296.011732039,-18372.265332284
714,4.420187105036811,2.1157087484389026,213994556019.90253,0.0037505485515443,-0.0011059217862972,0.0,-0.022979779058762,9011.0019927683,12935.869290123,18963.795424397,-16775.554524096
715,3.5502017359791767,1.6925503273691875,195042397422.8431,0.0032974919247111,-0.0009660694894615,0.0,-0.020169526581859,7211.837281329,10349.334093251,15173.819359008,-13416.266427184
716,2.467018293186805,1.6136678634861366,202566031560.27783,0.0026798734016797,-0.0011767627324008,0.0,-0.018540939573908,6672.6378053922,9817.4964484927,14273.889169417,-13052.568684404
717,1.1377094011782662,1.6378879619459048,193809300140.21432,0.0023700856696146,-0.0016995694860234,0.0,-0.019709475374629,6470.4353227663,9891.1786633664,14201.197696956,-13637.975063013
718,2.505698561628836,1.5687545848110245,211512406273.7207,0.0025339646472428,-0.0010631377339028,0.0,-0.017259517362882,6510.6368664739,9549.9826095451,13899.07151589,-12658.60942019
719,2.870080922442391,3.2038972459457256,206743230008.0659,0.004502738345797,-0.0029170211664169,0.0,-0.036124384180495,12799.566749774,19383.042621467,27914.552406198,-26493.686193451
720,2.274722605012005,1.6787869548305585,201027037532.42065,0.0026981026374742,-0.0013265347308939,0.0,-0.019445016393955,6877.3124520213,10197.921624408,14788.588431947,-13662.472187777
721,4.251583578890989,2.777301440455647,193250767797.386,0.0048369128933346,-0.0021211356953539,0.0,-0.033449195169949,11485.630788409,16897.374895605,24568.222864747,-22463.433905992
722,2.536389410291909,1.8251716886365927,194905852397.18863,0.0030504003472269,-0.0014667230496782,0.0,-0.021802798704412,7491.0514607118,11090.638342849,16091.511094938,-14835.855666586
723,3.068474949253101,2.627274316440821,196935299703.08804,0.0041190049685769,-0.0022788464287019,0.0,-0.031077658647922,10654.173632421,15933.144193428,23040.785409894,-21521.719475096
724,2.898709775940807,2.563661813400548,191317711866.34027,0.0040990551060288,-0.0023208829791851,0.0,-0.031218386112047,10375.070004448,15542.186677447,22462.824500898,-21027.789725628
725,2.8621152491150523,1.6715321680898263,205190369700.85175,0.0028550059109159,-0.0011077612542373,0.0,-0.018951945585659,6979.8520007177,10186.212193441,14850.323723256,-13433.405788531
726,2.772816439417363,3.291790132206316,191345840779.8476,0.0049523059868825,-0.0032970654475726,0.0,-0.040107046349578,13111.686888028,19905.193801094,28643.235484381,-27270.533472737
727,4.800683815818243,1.667830749278529,200665871115.2706,0.0036555834212579,-0.0005099598729837,0.0,-0.019281183465515,7394.6793047063,10268.395012906,15225.676057976,-12849.089929137
728,2.557346889606029,2.082777797918142,196234817552.92255,0.0033257504841962,-0.0017723033064782,0.0,-0.02472123217906,8473.7434100074,12637.769679612,18291.851843028,-17025.815046606
729,4.014712964661073,1.9909439043161077,202299024228.9259,0.0036785702994948,-0.0011466689658087,0.0,-0.022878839005082,8447.5582606818,12165.195159938,17815.038949328,-15827.51935
730,5.737012255954944,1.5500002825573402,198044343972.7077,0.0039358962310252,-0.0002039283813224,0.0,-0.018120065282733,7154.6430015573,9611.9152993184,14418.144185995,-11577.97119326
731,2.097737389554024,1.5785085840142343,194114892031.52704,0.0026110438885375,-0.0013052712057393,0.0,-0.018935792813351,6457.423633655,9586.5725248101,13896.615511718,-12858.122263396
732,4.085218400815185,1.624268413639486,196758305014.61325,0.0034010226409915,-0.0006984077602355,0.0,-0.019167524291822,7070.9880382017,9968.3987479819,14704.118558584,-12681.695078779
733,2.2974301644500112,3.4367804371437964,200072743621.9869,0.0047949488113107,-0.0034833095997634,0.0,-0.040064496912621,13557.12730007,20749.946929256,29779.699995948,-28642.338697277
734,3.3654768935144883,1.3814214197962682,199711617727.2487,0.0028079481368249,-0.0006201324874876,0.0,-0.016063852443322,5989.7012954067,8472.1674186046,12482.848393157,-10816.750206781
735,5.138400227832968,1.3291220249077795,205932686251.07748,0.003327235526894,-0.0001292706816041,0.0,-0.014936731042894,6183.5635370585,8254.0232166748,12409.542701263,-9865.6825349488
736,5.090298460024227,1.9410814754956989,196230218788.5113,0.0041566970419186,-0.0007689472230599,0.0,-0.022961895335258,8496.3220565808,11924.026940045,17615.989927868,-15095.956527432
737,3.053082999289239,1.8888429867087395,192869711301.0286,0.0033602542560122,-0.0013918068551785,0.0,-0.022788795546002,7847.0631705314,11500.513899022,16742.630600999,-15231.18361015
738,8.592906217102229,1.5862496040573175,204322560507.0422,0.004924874919542,0.0,0.0,-0.017898416917708,7924.1664107981,9983.3838930965,15326.769710785,-11072.838779742
739,7.190434289427064,1.9666231951072577,197875961407.0101,0.0049637322329742,-0.000275309711213,0.0,-0.023012263838362,9058.0138863861,12190.53056415,18274.717386617,-14714.987746717
740,5.568633570478147,1.8751430656754704,204350456629.05496,0.0041001431221285,-0.0005093402896391,0.0,-0.021282279350145,8351.7867180017,11554.034043604,17154.270391179,-14397.42595528
741,2.786709400782573,1.3033007794484683,199866213841.6989,0.0024981831504017,-0.0007089917252116,0.0,-0.015154773342214,5565.0414674761,7972.1432654268,11695.401488828,-10315.820834995
